household_key,category_total,quantity_average,quantity_min,quantity_max,sales_average,sales_total,sales_min,sales_max,coupon_total,coupon_average,coupon_min,coupon_max,num_national_average,num_national_min,num_national_max,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,PAlive,clv,cluster
1591,32,36.44827586206897,1,244,68.5698275862069,3977.0500000000006,391.40000000000026,1.3900000000000001,-42.15,-0.7267241379310345,-13.5,0,19.551724137931036,0,175,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown,0.9997697458301308,3849.4247047391127,4
1595,30,31.10909090909091,0,125,85.74000000000001,4715.7,349.7500000000003,0,-4,-0.07272727272727272,-1.5,0,16.381818181818183,0,56,45-54,U,50-74K,Homeowner,Single Male,1,None/Unknown,0.9999311424802552,4637.534733113546,4
1604,27,11.025,1,47,20.460250000000002,818.4100000000001,111.94000000000005,0.5,0,0,0,0,9.15,0,44,35-44,U,35-49K,Probable Owner,2 Adults No Kids,2,None/Unknown,1.000000000000071,810.3863725547773,2
1609,34,145.15384615384616,1,963,348.43230769230786,22648.10000000001,1271.6500000000005,3.19,-75.98,-1.168923076923077,-13.05,0,83.26153846153846,0,420,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+,1,22426.059803921562,3
1618,32,23.966666666666665,1,166,59.862500000000004,3591.7500000000005,312.4700000000003,1,-103.95,-1.7325000000000002,-15.55,0,18.783333333333335,0,146,35-44,A,75-99K,Homeowner,Single Female,2,None/Unknown,0.9999999999999716,3556.5367646957716,4
1627,28,24.6875,1,136,53.862291666666664,2585.39,376.49000000000007,1.79,-3.5500000000000003,-0.07395833333333333,-2.5500000000000003,0,11.916666666666666,0,98,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,0.9999999999999858,2560.0430392120456,2
1631,33,95.45454545454545,1,598,158.6890909090909,10473.48,893.8999999999992,1,-19.310000000000002,-0.2925757575757576,-7.5,0,40.77272727272727,0,216,19-24,B,Under 15K,Renter,1 Adult Kids,4,3+,1.0000000000000142,10370.79882354414,1
1633,33,67.015625,1,295,148.29343750000004,9490.780000000002,575.4000000000003,2.97,-151.73000000000002,-2.3707812500000003,-20.250000000000004,0,43.578125,0,192,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9993833646531851,8851.894060837576,1
1634,31,40.17741935483871,1,193,74.12645161290321,4595.839999999999,383.30999999999995,0.99,-8.55,-0.13790322580645162,-5,0,19.177419354838708,0,78,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0.9998592713767902,4487.628960588038,4
1648,31,36.839285714285715,1,156,67.01321428571428,3752.74,323.6000000000001,1.19,-184.54,-3.295357142857143,-101.45,0,16.035714285714285,0,83,35-44,U,15-24K,Probable Renter,Single Female,1,None/Unknown,0.9781704763584765,1167.453359724453,2
1649,26,11.048780487804878,1,122,26.944878048780488,1104.74,170.85999999999999,0.99,0,0,0,0,7.536585365853658,0,90,35-44,B,150-174K,Homeowner,Single Male,1,None/Unknown,1.0000000000000142,1093.909215687828,2
1650,28,17.557692307692307,1,268,41.78288461538463,2172.710000000001,535.1600000000008,2,-2.5,-0.04807692307692308,-2.5,0,9.923076923076923,0,190,45-54,A,75-99K,Homeowner,2 Adults Kids,3,1,0.9993534825594214,2020.7630650832773,2
1653,33,127.67692307692307,2,837,254.5436923076924,16545.340000000007,1343.960000000002,1.25,-37.78,-0.5812307692307692,-7.5,0,52.66153846153846,0,416,35-44,B,Under 15K,Homeowner,Single Female,1,None/Unknown,0.9999129184069738,16241.695512446728,3
1662,33,56.15625,1,298,134.41953125000003,8602.850000000002,621.5800000000007,1,-5.5,-0.0859375,-2.5,0,34.328125,0,259,35-44,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9989449751687157,7705.553323794498,1
1676,31,42,1,312,85.53745454545455,4704.56,515.3300000000002,0.6900000000000001,-10.9,-0.19818181818181818,-7.25,0,26.672727272727272,0,212,35-44,U,75-99K,Unknown,2 Adults No Kids,2,None/Unknown,0.9995335089478556,4450.810533861471,4
1677,33,69.671875,1,303,195.90281250000004,12537.780000000002,687.81,1.49,-19.85,-0.31015625,-5,0,52.375,0,212,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9988527866822707,11137.187595118387,3
1678,31,17.603448275862068,1,100,44.74120689655173,2594.9900000000002,428.73000000000013,1,-1,-0.017241379310344827,-1,0,11.39655172413793,0,80,45-54,U,75-99K,Unknown,Single Female,1,None/Unknown,0.9982974785103386,2195.7224550612345,2
1680,31,15.68421052631579,1,85,35.13070175438597,2002.45,191.48999999999998,0.6900000000000001,-37.230000000000004,-0.6531578947368422,-15.99,0,9.87719298245614,0,51,25-34,A,15-24K,Homeowner,2 Adults Kids,3,1,0.9958148964560624,1397.8171756823783,2
1686,29,13.648148148148149,1,78,23.88148148148148,1289.6,122.85000000000004,0.79,-3.6999999999999997,-0.06851851851851852,-1.4,0,7,0,42,45-54,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999999999999574,1276.956862739653,2
1689,26,19.133333333333333,1,100,53.864222222222224,2423.89,408.42999999999995,0.99,-2.5,-0.05555555555555555,-2.5,0,7.066666666666666,0,33,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0.9999328973049484,2384.128229593581,2
1692,32,20.29032258064516,0,136,28.192903225806454,1747.9600000000003,120.33,0,-2,-0.03225806451612903,-2,0,8.82258064516129,0,82,35-44,U,50-74K,Unknown,Unknown,1,None/Unknown,0.9999320149437438,1719.1355843137474,2
1693,34,57.261538461538464,1,307,124.90015384615387,8118.510000000002,722.0500000000005,1.67,-24.55,-0.37769230769230766,-8.7,0,35.98461538461538,0,229,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1,0.9999273930466456,7980.969377573816,1
1694,32,61.557377049180324,1,307,106.17311475409838,6476.56,505.7300000000003,-4.98,-63.61,-1.0427868852459017,-11.89,0,34.885245901639344,0,169,35-44,U,15-24K,Probable Renter,Single Female,1,None/Unknown,1.0000000000001563,6413.064313825734,1
1695,29,14.369565217391305,1,69,22.41978260869565,1031.31,113.81999999999998,0.33,-1,-0.021739130434782608,-1,0,6.130434782608695,0,34,35-44,U,25-34K,Homeowner,Single Male,1,None/Unknown,0.9999308084590961,1014.1818372395226,2
1696,31,17.322033898305083,1,126,44.648474576271184,2634.26,198.21,0.62,-5.75,-0.09745762711864407,-5,0,13.23728813559322,0,87,45-54,A,50-74K,Homeowner,2 Adults Kids,3,1,0.999356912359212,2450.8244314104845,2
1707,33,51.296875,0,413,102.48375,6558.96,591.3700000000001,0,-61.67,-0.96359375,-11.940000000000001,0,30.6875,0,260,35-44,B,25-34K,Unknown,Single Female,1,None/Unknown,0.9997730168912549,6350.510606627109,1
1708,29,32.08771929824562,1,114,64.1219298245614,3654.9500000000003,430.00999999999993,1.99,-5.35,-0.09385964912280702,-1.75,0,13.280701754385966,0,66,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown,0.9988035989982512,3232.393298790806,2
1709,30,18.38888888888889,2,108,37.07907407407408,2002.2700000000002,163.55999999999997,2,-25.19,-0.4664814814814815,-4,0,10.61111111111111,0,71,25-34,A,35-49K,Unknown,2 Adults Kids,3,1,0.9996763799986063,1920.4890355254417,2
1710,33,65.3076923076923,1,480,170.3176923076924,11070.650000000005,1852.700000000004,1.78,-33.39,-0.5136923076923077,-11,0,37.92307692307692,0,267,35-44,A,150-174K,Homeowner,Single Male,2,None/Unknown,0.9992382945480894,10186.223981571737,3
1720,33,32.5625,1,179,87.9315625,5627.62,323.56000000000006,1.3900000000000001,-14.55,-0.22734375,-2.7,0,23.265625,0,110,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0.9989447826368034,5040.55874419343,4
1722,33,86.0923076923077,1,1198,168.8563076923077,10975.66,3231.2399999999984,0.99,-113.9,-1.7523076923076923,-40,0,30.215384615384615,0,233,45-54,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,0.9997233524090715,10575.48718493532,3
1726,34,37.328125,1,275,101.45515625000002,6493.130000000001,521.3500000000005,1.09,-194.09,-3.03265625,-40.6,0,27.40625,0,191,55-64,U,75-99K,Homeowner,Single Female,1,None/Unknown,1.0000000000000568,6429.471862781641,1
1740,30,84.98245614035088,1,708,188.31894736842116,10734.180000000008,1400.7200000000025,0.79,-8.5,-0.14912280701754385,-7,0,38.771929824561404,0,504,19-24,U,250K+,Unknown,Single Female,1,None/Unknown,0.9997976839466737,10418.16670412896,3
1745,26,26.833333333333332,1,122,53.98916666666667,2591.48,246.10999999999999,1.7600000000000002,0,0,0,0,9.708333333333334,0,55,45-54,A,Under 15K,Unknown,Single Male,2,None/Unknown,0.9993535431195356,2410.260391926184,2
1748,33,37.90163934426229,1,272,74.94868852459017,4571.87,573.5700000000003,2,-8.25,-0.13524590163934427,-3.25,0,17.983606557377048,0,102,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,0.9998158691315435,4445.197929574682,4
1749,33,20.10169491525424,1,130,53.851016949152545,3177.21,309.5300000000001,1.62,-13.4,-0.2271186440677966,-3.55,0,12.186440677966102,0,65,55-64,B,35-49K,Homeowner,Single Male,1,None/Unknown,0.999087591408284,2883.0123578228313,2
1751,34,39.733333333333334,0,261,69.1715,4150.29,390.52000000000004,0,-49.01,-0.8168333333333333,-21.33,0,18.333333333333332,0,208,25-34,A,15-24K,Renter,2 Adults Kids,4,2,0.999849743209776,4048.765432526818,4
1753,33,24.416666666666668,1,246,41.48666666666668,2489.2000000000007,286.3900000000001,0.25,-8.44,-0.14066666666666666,-3.75,0,16.2,0,192,45-54,U,35-49K,Homeowner,Unknown,1,None/Unknown,1.0000000000001634,2464.796078471652,2
1759,33,37.03225806451613,1,242,62.273870967741935,3860.98,314.6200000000002,0.5,-6,-0.0967741935483871,-5,0,15.67741935483871,0,69,35-44,U,35-49K,Unknown,2 Adults Kids,5+,3+,0.9993872379042346,3602.3866552397417,4
1762,34,84.17910447761194,1,356,171.49253731343288,11490.000000000004,762.1800000000005,0.9,-51.47,-0.7682089552238806,-13.54,0,37.25373134328358,0,181,45-54,A,125-149K,Homeowner,2 Adults Kids,5+,3+,1.0000000000002203,11377.352941427072,3
1764,33,60.34848484848485,2,364,152.01015151515156,10032.670000000002,715.8100000000003,3,-69.58,-1.0542424242424242,-36.78,0,36.03030303030303,0,240,45-54,A,75-99K,Homeowner,2 Adults Kids,4,2,0.9996316899683894,9581.41728006647,1
1765,31,26.727272727272727,1,101,52.32745454545455,2878.01,184.42000000000004,2,-1,-0.01818181818181818,-1,0,15.854545454545455,0,49,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,0.9959787044514048,2032.4756765945172,2
1775,34,54.93939393939394,1,355,120.21227272727273,7934.01,735.9900000000001,0.75,-184.85999999999999,-2.800909090909091,-53.339999999999996,0,30.40909090909091,0,202,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+,1.000000000000142,7856.225588346931,1
1778,32,48.564516129032256,1,318,98.42274193548387,6102.21,363.8700000000002,1.94,-37.45,-0.6040322580645162,-17.1,0,35.04838709677419,0,289,25-34,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999250567146626,5997.437643702168,4
1779,31,33.73684210526316,1,144,58.22947368421053,3319.0800000000004,160.73,1.99,-10,-0.17543859649122806,-3.75,0,17.157894736842106,0,72,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9990565225104887,3003.195285182395,2
1785,32,14.385964912280702,1,80,27.083684210526318,1543.77,130.11999999999998,0.6,-3.5,-0.06140350877192982,-3.5,0,8.807017543859649,0,61,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0.9999329178867967,1518.4489237404239,2
1788,29,47.80701754385965,1,401,145.59456140350883,8298.890000000003,876.6200000000006,1.4,-1.75,-0.03070175438596491,-1,0,37.91228070175438,0,346,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999283641585925,8159.080076692857,1
1791,31,21.859649122807017,1,95,46.232280701754384,2635.24,244.03,0.8799999999999999,-48.8,-0.856140350877193,-9,0,11.385964912280702,0,67,45-54,B,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998417708645353,2568.7590611787437,2
1795,34,83.63235294117646,1,648,137.76882352941175,9368.28,962.1899999999995,-6.33,-202.39000000000001,-2.976323529411765,-63.46,0,60.25,0,484,45-54,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0.99990323149093,9187.527781105344,1
1796,30,21.28846153846154,1,137,45.40019230769231,2360.81,200.06,1.2,-13.99,-0.26903846153846156,-13.99,0,12.192307692307692,0,39,19-24,U,35-49K,Unknown,Single Female,1,None/Unknown,0.9994058843772341,2206.569087180919,2
1797,32,35.6,1,187,91.66516666666668,5499.910000000001,633.4700000000001,2.5,-35.7,-0.595,-7.1000000000000005,0,25.566666666666666,1,154,65+,U,Under 15K,Homeowner,Single Female,1,None/Unknown,0.9999309891692447,5408.663676367286,4
1800,32,14,1,69,35.312,2118.72,209.72000000000003,0.8200000000000001,-7.09,-0.11816666666666667,-3.99,0,7.733333333333333,0,52,35-44,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9998585403517093,2068.684694365188,2
1802,33,25.8,1,141,73.42769230769231,4772.8,613.8199999999999,0.6900000000000001,-4.94,-0.07600000000000001,-4.19,0,17.307692307692307,1,85,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9970146051530954,3639.4795066734573,4
1803,33,90.296875,1,1549,183.79359375,11762.79,1082.409999999999,1.47,-11.64,-0.181875,-4.25,0,33.046875,0,313,19-24,A,50-74K,Homeowner,2 Adults Kids,3,1,1.0000000000000568,11647.468529477963,3
1804,32,53.682539682539684,1,223,134.50873015873017,8474.050000000001,878.9300000000006,1.8800000000000001,-41.29,-0.6553968253968254,-11.4,0,28.936507936507937,0,177,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000001903,8390.97107859104,1
1812,33,13.932203389830509,1,73,31.07915254237288,1833.67,248.07,0.8,-6,-0.1016949152542373,-4,0,7.135593220338983,0,30,45-54,U,50-74K,Unknown,Single Female,1,None/Unknown,1,1815.6928431372532,2
1814,33,24.83050847457627,1,104,68.1306779661017,4019.71,242.35999999999999,0.6900000000000001,-14.19,-0.2405084745762712,-9.99,0,12.322033898305085,0,65,65+,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9995032708942947,3791.9441745600047,4
1815,34,29.444444444444443,1,288,59.71206349206349,3761.86,279.65,1,-12,-0.19047619047619047,-3,0,14.777777777777779,0,89,45-54,U,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,0.9997679980230442,3640.518275892745,4
1816,33,25.903225806451612,1,126,52.903064516129035,3279.9900000000002,294.00000000000017,0.99,-59.46,-0.9590322580645162,-14.98,0,13.806451612903226,0,62,19-24,B,Under 15K,Renter,2 Adults Kids,5+,3+,0.9997336991259326,3163.586646382154,2
1820,32,33.94915254237288,1,329,70.34440677966103,4150.320000000001,540.1900000000004,0.97,-0.4,-0.006779661016949153,-0.4,0,16.847457627118644,0,189,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0.8173117465772484,213.27872951439863,2
1822,33,27.758064516129032,1,123,56.708387096774196,3515.92,260.77000000000004,0.92,-1,-0.016129032258064516,-1,0,15.580645161290322,0,65,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,1.000000000000142,3481.450196127903,2
1823,33,71.85714285714286,1,299,164.39317460317463,10356.770000000002,683.9000000000009,2,-200.47,-3.1820634920634925,-50.46000000000001,0,48,1,229,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1.0000000000000284,10255.233039244828,1
1829,30,38.80357142857143,1,222,105.31303571428573,5897.530000000001,465.35,2.99,-12.35,-0.22053571428571428,-3.85,0,22.839285714285715,0,184,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0.999921255845843,5794.086038013749,4
1831,32,34.583333333333336,1,243,70.97466666666668,4258.4800000000005,443.9200000000006,1.2000000000000002,-74.67,-1.2445,-9.85,0,21.466666666666665,0,161,55-64,U,75-99K,Homeowner,Single Male,1,None/Unknown,0.9974067920091411,3348.416224951766,4
1833,29,27.537037037037038,1,146,54.730555555555554,2955.45,314.34000000000003,0.79,-25.9,-0.47962962962962963,-4.5,0,13.981481481481481,0,47,25-34,U,25-34K,Homeowner,1 Adult Kids,5+,3+,1,2926.474999999997,2
1834,31,27.396551724137932,1,134,59.964827586206894,3477.96,205.97000000000003,0.88,-11.25,-0.1939655172413793,-3,0,16.810344827586206,0,67,45-54,U,125-149K,Homeowner,Unknown,5+,3+,0.1416522874116384,39.659946159997915,2
1841,26,20.82,0,86,47.9326,2396.63,193.61999999999995,-1.1,-5.15,-0.10300000000000001,-2.45,0,12.36,1,71,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9991578455530683,2188.802639795054,2
1844,29,11.745098039215685,1,80,29.519019607843138,1505.47,156.85000000000002,2.5,-16.34,-0.3203921568627451,-12.799999999999999,0,7.980392156862745,0,55,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0.9997655259597663,1456.5579866007836,2
1845,34,76.93939393939394,2,498,190.5710606060607,12577.690000000006,1114.6100000000022,3.18,-13.790000000000001,-0.20893939393939395,-3,0,54.303030303030305,0,426,45-54,U,175-199K,Unknown,2 Adults Kids,3,1,0.9999999999999716,12454.379313690088,3
1847,30,20.25925925925926,1,96,46.87537037037037,2531.27,242.08000000000004,1.69,-3,-0.05555555555555555,-2.5,0,11.537037037037036,0,60,45-54,U,175-199K,Unknown,Single Female,1,None/Unknown,0.999850027507068,2469.4191331024367,2
1848,33,52.01538461538462,1,206,157.01230769230773,10205.800000000003,788.7600000000009,1,-10.35,-0.15923076923076923,-5,0,38.261538461538464,1,201,45-54,A,75-99K,Homeowner,Unknown,3,1,0.9994939602907434,9618.984333698101,1
1850,34,33.03076923076923,1,356,82.29615384615386,5349.250000000001,545.1900000000007,2.69,-1.85,-0.028461538461538462,-1,0,23.723076923076924,0,293,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0.9992095530170726,4908.792361363341,4
1858,31,19.864406779661017,1,195,47.923389830508476,2827.4800000000005,354.05000000000007,0.9900000000000002,-29.6,-0.5016949152542373,-5.890000000000001,0,14.542372881355933,1,138,25-34,B,150-174K,Homeowner,Single Female,1,None/Unknown,0.9992033435502927,2593.172822424153,2
1861,31,20.446428571428573,1,108,32.95,1845.2000000000003,134.94000000000005,0.33,-10.25,-0.18303571428571427,-7.5,0,9.607142857142858,0,38,25-34,U,15-24K,Homeowner,2 Adults Kids,4,2,0.9999999999999858,1827.109803918971,2
1864,31,91.94827586206897,1,892,271.9412068965518,15772.590000000007,1743.3000000000022,4.68,-33.5,-0.5775862068965517,-8.4,0,61.36206896551724,1,505,45-54,U,125-149K,Homeowner,1 Adult Kids,5+,3+,0.999928003481854,15506.316683656556,3
1865,32,45.36666666666667,1,297,110.39516666666667,6623.71,518.2600000000002,1.67,-4.35,-0.0725,-2.55,0,35.5,0,211,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0.9995906317256046,6300.835453002165,1
1869,32,30.672131147540984,1,119,59.05163934426229,3602.15,387.6499999999999,0.99,-48.29,-0.7916393442622951,-6.3,0,16.557377049180328,0,84,19-24,A,35-49K,Renter,2 Adults No Kids,2,None/Unknown,1,3566.8348039215653,4
1873,33,38.707692307692305,1,299,75.69107692307692,4919.92,936.5599999999998,1.5,-9,-0.13846153846153847,-2.5,0,25.015384615384615,0,169,35-44,U,15-24K,Unknown,Single Male,1,None/Unknown,0.999560397413852,4666.543050843903,4
1879,27,66.73913043478261,1,264,106.46934782608697,4897.590000000001,543.5200000000004,1.25,-13.25,-0.28804347826086957,-7.5,0,40.67391304347826,1,232,65+,A,35-49K,Unknown,Single Male,2,None/Unknown,0.9996308820662874,4676.940162863327,4
1892,31,45.55,1,180,85.4425,5126.549999999999,432.0299999999999,0.67,-3.6,-0.060000000000000005,-2.5,0,22.566666666666666,0,104,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,1.0000000000000497,5076.289705907596,4
1894,33,15.338709677419354,1,73,35.90064516129032,2225.84,283.62,1.49,-7.5,-0.12096774193548387,-1.75,0,9.03225806451613,0,40,35-44,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9652878771299599,492.9352260061252,2
1896,32,23.016393442622952,1,160,53.50672131147542,3263.9100000000003,254.37000000000003,1,-1,-0.01639344262295082,-1,0,15.426229508196721,0,117,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0.9999306600401402,3209.655146451066,2
1899,32,63.5625,1,227,174.86656250000001,11191.460000000001,602.7500000000003,2,-62.839999999999996,-0.9818749999999999,-7.5,0,39.9375,1,149,25-34,A,25-34K,Homeowner,2 Adults Kids,3,1,0.9994964157710845,10550.436462835654,3
1901,34,75.80597014925372,1,301,167.64044776119408,11231.910000000003,642.0900000000006,2.5,-70.65,-1.0544776119402985,-34,0,47.47761194029851,0,215,45-54,U,35-49K,Homeowner,2 Adults Kids,3,1,0.9999999999998437,11121.793235120256,3
1907,33,62.73015873015873,1,273,125.20190476190476,7887.719999999999,555.4300000000001,0.99,-80.75,-1.2817460317460316,-15.58,0,36.46031746031746,1,168,25-34,B,50-74K,Unknown,Single Male,1,None/Unknown,1.0000000000001563,7810.38941188679,1
1911,24,12.906976744186046,1,59,24.90744186046512,1071.0200000000002,92.96000000000006,1,0,0,0,0,5.1395348837209305,0,27,35-44,A,50-74K,Unknown,Single Male,2,None/Unknown,0.9990600003848276,969.3965641925225,2
1914,27,29.291666666666668,1,192,84.91562500000003,4075.9500000000016,734.7300000000008,2,0,0,0,0,22.0625,0,123,55-64,B,75-99K,Homeowner,Single Female,1,None/Unknown,1.000000000000142,4035.989705939706,4
1917,33,54.96774193548387,1,455,108.86387096774195,6749.56,543.8400000000003,1.69,-33.69,-0.5433870967741935,-15.04,0,29.693548387096776,0,228,65+,U,15-24K,Unknown,Single Female,1,None/Unknown,1.0000000000000249,6683.387843153871,1
